RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30
9,0,California,State,CA,202208.0,203068.0,204149.0,206424.0,208863.0,211402.0,214039.0,216834.0,219644.0,222309.0,224977.0,227597.0,229700.0,231877.0,234366.0,237502.0,240400.0,242918.0,245303.0,247685.0,250058.0,252297.0,254409.0,256399.0,257930.0,259618.0,261608.0,264354.0,267425.0,270783.0,274727.0,278923.0,283110.0,287039.0,290946.0,294823.0,298107.0,301199.0,304575.0,308575.0,312952.0,316703.0,320897.0,325374.0,330504.0,335308.0,339918.0,344400.0,349179.0,354653.0,360834.0,367882.0,376020.0,385013.0,393889.0,402174.0,410065.0,417768.0,424271.0,430861.0,436532.0,443204.0,450099.0,458046.0,465327.0,471902.0,478277.0,484903.0,491537.0,497994.0,502751.0,507168.0,510740.0,514049.0,517308.0,520160.0,523125.0,524816.0,525090.0,524825.0,523234.0,521871.0,520454.0,519340.0,518468.0,517288.0,515503.0,513268.0,509547.0,505618.0,500403.0,495311.0,489373.0,483256.0,477214.0,470576.0,464198.0,456153.0,446508.0,435297.0,423808.0,413121.0,402082.0,391687.0,382240.0,374324.0,366172.0,358396.0,351240.0,346752.0,342693.0,338618.0,334627.0,331347.0,329128.0,327151.0,325667.0,325152.0,326887.0,329515.0,331688.0,332072.0,333276.0,334770.0,336365.0,335645.0,333927.0,331476.0,329334.0,326999.0,325082.0,323900.0,322938.0,321897.0,320058.0,318291.0,315360.0,313545.0,311872.0,309859.0,307380.0,304856.0,304195.0,303606.0,303394.0,303137.0,303281.0,303986.0,305243.0,307037.0,309088.0,311423.0,314048.0,317589.0,321505.0,326975.0,332557.0,339010.0,345581.0,352671.0,359809.0,367301.0,374432.0,381034.0,386867.0,392355.0,397922.0,403200.0,408611.0,413260.0,415740.0,416667.0,417003.0,417551.0,418016.0,417812.0,418506.0,420136.0,422890.0,425370.0,427997.0,430804.0,433862.0,436009.0,438307.0,439961.0,440636.0,441947.0,444169.0,447960.0,450990.0,455143.0,459030.0,462438.0,464216.0,466531.0,468769.0,471145.0,471767.0,473377.0,475223.0,478843.0,481717.0,484286.0,487207.0,490214.0,493212.0,495709.0,498678.0,502030.0,503582.0,505299.0,507667.0,511865.0,516181.0,520473.0,525204.0,530333.0,534737.0,538175.0,540930.0,543694.0,545439.0,546850.0,547753.0,549518.0,550590.0,550444.0,549812.0,548924.0,548751.0,549485.0,550541.0,551438.0,551400.0,551823.0,552904.0,554865.0,556317.0,558363.0,560963.0,564949.0,569545.0,572985.0,572882.0,571799.0,574073.0,580823.0,589454.0,597795.0,605476.0,612431.0,618634.0,625751.0,633574.0,643921.0,658367.0,675883.0,694415.0,708133.0,717854.0
54,1,Texas,State,TX,112518.0,112641.0,112679.0,112883.0,112932.0,113003.0,113007.0,113221.0,113468.0,113727.0,114055.0,114429.0,114661.0,114619.0,114415.0,114336.0,114429.0,114563.0,114685.0,114773.0,114879.0,115001.0,115072.0,115140.0,115206.0,115402.0,115758.0,116217.0,116669.0,117159.0,117632.0,118142.0,118549.0,118896.0,119196.0,119457.0,119709.0,119901.0,120153.0,120371.0,120584.0,120781.0,120966.0,121204.0,121393.0,121606.0,121730.0,121854.0,122387.0,123529.0,125172.0,126498.0,127438.0,127896.0,128451.0,128943.0,129570.0,130108.0,130584.0,130999.0,131571.0,132067.0,132561.0,132938.0,133329.0,133729.0,134040.0,134335.0,134634.0,134841.0,135137.0,135328.0,135551.0,135843.0,136226.0,136742.0,137362.0,137979.0,138564.0,139050.0,139614.0,140364.0,141009.0,141660.0,141882.0,141981.0,141978.0,142353.0,142837.0,143388.0,143804.0,144284.0,144738.0,145140.0,145450.0,145750.0,145355.0,144841.0,144205.0,144075.0,143911.0,143712.0,143552.0,143088.0,142481.0,141803.0,141192.0,140641.0,140128.0,139987.0,139994.0,140079.0,140109.0,140068.0,140088.0,139880.0,139674.0,139412.0,139541.0,139683.0,139681.0,139652.0,139738.0,140039.0,140274.0,140246.0,139857.0,139236.0,138588.0,137976.0,137349.0,136844.0,136396.0,135937.0,135527.0,135150.0,134862.0,134498.0,134354.0,134231.0,134180.0,133998.0,133720.0,133433.0,133348.0,133593.0,134035.0,134433.0,134852.0,135259.0,135752.0,136107.0,136312.0,136473.0,136830.0,137336.0,138013.0,138738.0,139635.0,140567.0,141493.0,142416.0,143353.0,144231.0,145139.0,146118.0,147158.0,148103.0,149020.0,150012.0,150927.0,151758.0,152594.0,153565.0,154440.0,155266.0,156036.0,156910.0,157904.0,158991.0,160129.0,161279.0,162454.0,163609.0,164686.0,165767.0,166753.0,167561.0,168273.0,169151.0,170092.0,171149.0,172206.0,173229.0,174128.0,175020.0,176061.0,177072.0,178053.0,178809.0,179621.0,180475.0,181668.0,183014.0,184205.0,185348.0,186232.0,187187.0,187973.0,188823.0,189494.0,190183.0,190939.0,191909.0,192939.0,193951.0,194936.0,195926.0,196951.0,198009.0,198995.0,199970.0,200806.0,201762.0,202598.0,203520.0,204337.0,205307.0,206440.0,207505.0,208227.0,208661.0,209073.0,209546.0,210047.0,210672.0,211436.0,211879.0,212259.0,212466.0,213058.0,213592.0,214360.0,215027.0,215595.0,216155.0,216950.0,218324.0,220217.0,222440.0,224673.0,226817.0,228840.0,231435.0,234100.0,237583.0,241687.0,246909.0,252370.0,257837.0,262820.0
43,2,New York,State,NY,149667.0,150433.0,151073.0,152423.0,153644.0,154898.0,155919.0,156766.0,157506.0,158354.0,159482.0,160691.0,161849.0,162812.0,163765.0,164781.0,165869.0,167021.0,168201.0,169416.0,170558.0,171779.0,173067.0,174461.0,175854.0,177133.0,178228.0,179353.0,180537.0,181912.0,183341.0,184941.0,186531.0,188071.0,189555.0,191151.0,192726.0,194316.0,196113.0,197801.0,199507.0,201133.0,202874.0,204895.0,207042.0,209186.0,210913.0,212486.0,214135.0,215736.0,217042.0,218418.0,220089.0,222141.0,224371.0,226565.0,228894.0,231094.0,233362.0,235481.0,237549.0,239599.0,241446.0,243478.0,245642.0,247854.0,250222.0,252688.0,255277.0,257852.0,260047.0,262335.0,264251.0,266048.0,267451.0,268657.0,269839.0,271113.0,272278.0,273294.0,273811.0,274195.0,274343.0,274609.0,274797.0,274949.0,275232.0,275244.0,275482.0,275405.0,275468.0,275552.0,275521.0,275764.0,275922.0,275943.0,275941.0,275671.0,275462.0,274983.0,274254.0,273329.0,272133.0,270929.0,269569.0,267891.0,266110.0,264484.0,262998.0,261759.0,260642.0,259709.0,258821.0,257797.0,256757.0,255619.0,254755.0,254107.0,253731.0,253456.0,253232.0,253264.0,253344.0,253822.0,254208.0,254781.0,255016.0,254717.0,253970.0,252801.0,251748.0,250692.0,250067.0,249552.0,249269.0,248731.0,248201.0,247349.0,246623.0,245915.0,245282.0,244625.0,243885.0,243318.0,242804.0,242273.0,241901.0,241797.0,242012.0,242286.0,242461.0,242554.0,242562.0,242438.0,242454.0,242608.0,242869.0,243375.0,243888.0,244795.0,245708.0,246734.0,247595.0,248229.0,248790.0,249417.0,250093.0,250688.0,251293.0,251922.0,252704.0,253494.0,254228.0,254862.0,255241.0,255565.0,255841.0,256138.0,256440.0,256863.0,257236.0,257529.0,257707.0,258182.0,258806.0,259619.0,260380.0,261044.0,261633.0,262052.0,262488.0,262785.0,263080.0,263618.0,264386.0,265354.0,266318.0,267175.0,267955.0,268760.0,269524.0,270403.0,271357.0,272494.0,273577.0,274335.0,275067.0,276019.0,277391.0,279022.0,280496.0,281828.0,283027.0,284278.0,285598.0,286772.0,288114.0,289512.0,291058.0,292474.0,293764.0,294992.0,296293.0,297685.0,299154.0,300476.0,301732.0,302853.0,303987.0,305067.0,306290.0,307258.0,308096.0,308584.0,308894.0,309069.0,309159.0,309314.0,309721.0,310424.0,311371.0,312453.0,313433.0,314359.0,314818.0,315351.0,316451.0,318289.0,320962.0,324325.0,328026.0,331665.0,334839.0,338043.0,341146.0,344328.0,348348.0,353233.0,358830.0,363581.0,367731.0
14,3,Florida,State,FL,116830.0,117175.0,117539.0,118247.0,118921.0,119591.0,120250.0,120928.0,121619.0,122324.0,123068.0,123843.0,124618.0,125434.0,126298.0,127237.0,128213.0,129223.0,130321.0,131483.0,132662.0,133832.0,134932.0,136032.0,137081.0,138084.0,139088.0,140169.0,141322.0,142513.0,143711.0,145023.0,146263.0,147511.0,148672.0,150015.0,151379.0,152820.0,154291.0,155878.0,157496.0,159069.0,160622.0,162236.0,163909.0,165590.0,167219.0,168767.0,170343.0,171942.0,173752.0,175741.0,178069.0,180694.0,183588.0,186772.0,189887.0,192810.0,195523.0,198404.0,201469.0,204801.0,208588.0,213023.0,217872.0,223105.0,228659.0,234325.0,239718.0,244535.0,248989.0,253188.0,257149.0,260833.0,264841.0,269298.0,273312.0,276483.0,278401.0,279619.0,279850.0,279482.0,278842.0,277764.0,276565.0,275359.0,273967.0,272358.0,270185.0,267543.0,264399.0,261017.0,257618.0,254127.0,250435.0,246725.0,242562.0,238616.0,234281.0,230246.0,225739.0,221551.0,217186.0,212611.0,207986.0,203306.0,198745.0,194431.0,190384.0,186894.0,183525.0,180106.0,176844.0,173778.0,171297.0,168920.0,166740.0,164964.0,163948.0,163093.0,162413.0,161782.0,161405.0,161033.0,160473.0,159611.0,158447.0,157033.0,155549.0,154018.0,152480.0,151050.0,149576.0,148216.0,146783.0,145440.0,144083.0,142921.0,141846.0,141073.0,140502.0,140239.0,140117.0,140067.0,140131.0,140237.0,140554.0,140949.0,141425.0,141927.0,142592.0,143395.0,144378.0,145526.0,146726.0,148110.0,149692.0,151434.0,153137.0,154725.0,156503.0,158222.0,160201.0,162244.0,164500.0,166645.0,168730.0,170710.0,172524.0,174080.0,175397.0,176351.0,177272.0,178014.0,178867.0,179466.0,180292.0,181443.0,182648.0,183931.0,185038.0,186230.0,187177.0,188066.0,189004.0,190048.0,191041.0,192210.0,193508.0,194910.0,196212.0,197730.0,199241.0,200799.0,201948.0,203191.0,204322.0,205653.0,206972.0,208286.0,209466.0,210635.0,212000.0,213451.0,214790.0,215945.0,217017.0,218399.0,219749.0,221125.0,222273.0,223588.0,224862.0,226197.0,227464.0,228887.0,229956.0,231121.0,232395.0,233923.0,235446.0,236774.0,238021.0,239154.0,240275.0,241403.0,242686.0,244046.0,245309.0,246131.0,246697.0,247196.0,247625.0,248123.0,248664.0,249045.0,249351.0,249799.0,250517.0,251242.0,252288.0,253611.0,255185.0,256646.0,257843.0,258754.0,259545.0,261108.0,263231.0,265788.0,268411.0,271141.0,274297.0,277447.0,281158.0,285217.0,290698.0,297586.0,305563.0,313617.0,321643.0
21,4,Illinois,State,IL,147827.0,148151.0,148592.0,149459.0,150352.0,151221.0,152179.0,153292.0,154440.0,155579.0,156612.0,157593.0,158509.0,159331.0,160292.0,161220.0,162345.0,163388.0,164485.0,165598.0,166776.0,167976.0,169015.0,169886.0,170685.0,171577.0,172704.0,173648.0,174678.0,175584.0,176784.0,178051.0,179307.0,180475.0,181331.0,182311.0,183252.0,184386.0,185414.0,186584.0,187599.0,188541.0,189446.0,190649.0,192018.0,193325.0,194398.0,195346.0,196465.0,197581.0,198749.0,200051.0,201489.0,203080.0,204535.0,205978.0,207206.0,208471.0,209749.0,211196.0,212504.0,213850.0,215175.0,216690.0,218267.0,219818.0,221295.0,222753.0,224390.0,225959.0,227319.0,228624.0,229951.0,231239.0,232521.0,233604.0,234782.0,235497.0,236104.0,236573.0,236944.0,237128.0,237236.0,237481.0,238008.0,238451.0,238734.0,238725.0,238563.0,238264.0,237798.0,237301.0,236523.0,235749.0,234964.0,233971.0,232920.0,230469.0,229868.0,227686.0,227497.0,224962.0,224058.0,221267.0,219470.0,216445.0,214019.0,210847.0,207518.0,205142.0,202646.0,201425.0,199525.0,198245.0,196953.0,195743.0,193796.0,192027.0,190341.0,189790.0,188877.0,188530.0,187275.0,187716.0,187149.0,187780.0,185762.0,184608.0,182419.0,180994.0,178667.0,176624.0,174821.0,173424.0,172457.0,171067.0,170276.0,168979.0,168477.0,167296.0,166284.0,164301.0,163068.0,161242.0,160337.0,158662.0,158459.0,158137.0,158444.0,158351.0,157752.0,157118.0,156331.0,156576.0,156887.0,157145.0,157672.0,158468.0,159232.0,160205.0,161067.0,162526.0,163689.0,165158.0,166333.0,167902.0,168623.0,169595.0,170178.0,171254.0,171842.0,172202.0,172787.0,173653.0,174362.0,174597.0,174889.0,175121.0,175531.0,175962.0,176362.0,176851.0,177570.0,178508.0,179277.0,179398.0,179518.0,179434.0,179505.0,179522.0,179697.0,180290.0,181105.0,182567.0,183729.0,184616.0,185052.0,185398.0,185873.0,186215.0,186591.0,187067.0,187913.0,189066.0,190436.0,191673.0,192957.0,193926.0,194681.0,194929.0,195174.0,195459.0,196052.0,196715.0,197537.0,198549.0,199705.0,200746.0,201407.0,201795.0,202142.0,202421.0,202726.0,202914.0,203389.0,203798.0,204382.0,204863.0,205261.0,205866.0,206300.0,206766.0,206879.0,206904.0,206927.0,206957.0,206973.0,206915.0,206919.0,207124.0,207532.0,207975.0,208391.0,208555.0,208461.0,208460.0,209199.0,210501.0,212698.0,214880.0,217138.0,219009.0,220339.0,222255.0,223998.0,226460.0,228698.0,231749.0,235135.0,238452.0,241126.0
47,5,Pennsylvania,State,PA,106101.0,106460.0,106750.0,107315.0,107804.0,108250.0,108700.0,109093.0,109509.0,109904.0,110388.0,110894.0,111398.0,111885.0,112415.0,112992.0,113479.0,113949.0,114446.0,114993.0,115527.0,116001.0,116520.0,117007.0,117517.0,118059.0,118653.0,119313.0,119987.0,120695.0,121475.0,122354.0,123239.0,124093.0,124785.0,125491.0,126182.0,126927.0,127643.0,128426.0,129383.0,130501.0,131669.0,132724.0,133770.0,134747.0,135621.0,136401.0,137101.0,138040.0,138953.0,139999.0,141216.0,142617.0,144242.0,145700.0,147173.0,148374.0,149695.0,150977.0,152342.0,153331.0,154369.0,155560.0,157055.0,158754.0,160514.0,162330.0,163955.0,165412.0,166749.0,168014.0,169103.0,170038.0,170948.0,171963.0,173138.0,174413.0,175510.0,176323.0,176828.0,177246.0,177579.0,177864.0,178182.0,178594.0,179129.0,179565.0,180004.0,180296.0,180673.0,180876.0,180930.0,180972.0,181068.0,181116.0,180978.0,180919.0,180802.0,180737.0,180435.0,180025.0,179286.0,178382.0,177491.0,176773.0,176065.0,175258.0,174451.0,174028.0,173861.0,173730.0,173412.0,173007.0,172597.0,172090.0,171646.0,171385.0,171400.0,171531.0,171842.0,172230.0,172779.0,173247.0,173488.0,173421.0,173013.0,172390.0,171516.0,170549.0,169512.0,168588.0,167811.0,167200.0,166746.0,166183.0,165531.0,164679.0,163901.0,163297.0,162893.0,162526.0,162122.0,161731.0,161404.0,161166.0,161068.0,161097.0,161178.0,161129.0,160950.0,160745.0,160555.0,160435.0,160357.0,160399.0,160560.0,160830.0,161181.0,161645.0,162118.0,162610.0,163045.0,163329.0,163568.0,163691.0,163911.0,164081.0,164329.0,164612.0,164909.0,165122.0,165288.0,165533.0,165771.0,165891.0,165890.0,165875.0,165928.0,166108.0,166268.0,166435.0,166739.0,167245.0,167836.0,168168.0,168295.0,168410.0,168618.0,168897.0,169150.0,169414.0,169818.0,170392.0,170795.0,171133.0,171313.0,171765.0,172168.0,172653.0,172990.0,173388.0,173850.0,174590.0,175101.0,175564.0,176032.0,176824.0,177666.0,178347.0,178945.0,179558.0,180271.0,181079.0,181824.0,182636.0,183544.0,184484.0,185765.0,186875.0,187956.0,188533.0,189085.0,189606.0,190239.0,190873.0,191646.0,192441.0,193298.0,194052.0,194604.0,195030.0,195568.0,196169.0,196815.0,197402.0,197949.0,198575.0,199216.0,199939.0,200643.0,201297.0,202069.0,202840.0,203347.0,204002.0,205134.0,207011.0,209234.0,211746.0,214457.0,217201.0,219850.0,222160.0,224461.0,227023.0,230528.0,234371.0,237821.0,240568.0,242891.0
44,6,Ohio,State,OH,110386.0,110549.0,110722.0,111172.0,111716.0,112300.0,112795.0,113255.0,113713.0,114164.0,114619.0,115070.0,115504.0,115874.0,116261.0,116649.0,117025.0,117343.0,117692.0,118073.0,118452.0,118814.0,119138.0,119447.0,119715.0,119977.0,120260.0,120546.0,120846.0,121140.0,121468.0,121787.0,122106.0,122436.0,122797.0,123166.0,123506.0,123858.0,124189.0,124545.0,124886.0,125277.0,125702.0,126202.0,126691.0,127164.0,127531.0,127881.0,128180.0,128552.0,128938.0,129310.0,129670.0,130016.0,130398.0,130717.0,131031.0,131330.0,131655.0,131962.0,132324.0,132718.0,133120.0,133491.0,133800.0,134128.0,134420.0,134748.0,135042.0,135345.0,135636.0,135889.0,136080.0,136228.0,136369.0,136535.0,136706.0,136848.0,136969.0,137021.0,137002.0,136932.0,136789.0,136593.0,136409.0,136315.0,136139.0,135961.0,135762.0,135604.0,135355.0,135073.0,134893.0,134638.0,134167.0,133616.0,133065.0,132564.0,132179.0,131846.0,131606.0,131290.0,130993.0,130591.0,130115.0,129459.0,128838.0,128040.0,127140.0,126186.0,125412.0,124972.0,124698.0,124428.0,124035.0,123609.0,123241.0,122998.0,122685.0,122403.0,122106.0,122060.0,121998.0,122058.0,122059.0,122007.0,121682.0,121250.0,120691.0,120076.0,119321.0,118494.0,117750.0,117052.0,116551.0,116006.0,115515.0,115046.0,114769.0,114548.0,114272.0,113903.0,113511.0,113159.0,112705.0,112269.0,112018.0,111978.0,111959.0,111904.0,111887.0,111930.0,111976.0,111980.0,111936.0,111912.0,111939.0,112068.0,112216.0,112519.0,112974.0,113580.0,114141.0,114586.0,114858.0,115176.0,115481.0,115738.0,115702.0,115607.0,115531.0,115652.0,115899.0,116245.0,116597.0,116727.0,116844.0,116859.0,117098.0,117426.0,117947.0,118510.0,119064.0,119588.0,120159.0,120689.0,121169.0,121535.0,121848.0,122118.0,122436.0,122743.0,123166.0,123593.0,124188.0,124786.0,125327.0,125775.0,126194.0,126642.0,127114.0,127604.0,128189.0,128860.0,129596.0,130339.0,131105.0,131933.0,132717.0,133409.0,133965.0,134610.0,135311.0,136121.0,136844.0,137549.0,138068.0,138774.0,139613.0,140699.0,141713.0,142526.0,143267.0,143796.0,144309.0,144820.0,145489.0,146226.0,147101.0,147971.0,148862.0,149486.0,150174.0,150778.0,151435.0,151937.0,152540.0,153117.0,153571.0,154083.0,154814.0,155668.0,156567.0,157425.0,158340.0,159231.0,160208.0,161549.0,163057.0,164809.0,166865.0,168820.0,170807.0,172657.0,174838.0,177050.0,179335.0,181734.0,184200.0,186328.0,188734.0
30,7,Michigan,State,MI,123830.0,124037.0,124432.0,125133.0,125993.0,126809.0,127735.0,128588.0,129371.0,130099.0,130913.0,131787.0,132597.0,133233.0,133809.0,134347.0,134979.0,135542.0,136091.0,136661.0,137289.0,137917.0,138462.0,138987.0,139581.0,140117.0,140626.0,140989.0,141347.0,141714.0,142016.0,142371.0,142671.0,143089.0,143463.0,143870.0,144253.0,144638.0,144860.0,145128.0,145559.0,146102.0,146597.0,147061.0,147575.0,148199.0,148709.0,149214.0,149700.0,150104.0,150554.0,150852.0,151262.0,151637.0,152077.0,152492.0,152884.0,153338.0,153726.0,154123.0,154548.0,154865.0,155192.0,155446.0,155816.0,156061.0,156223.0,156437.0,156703.0,156976.0,157163.0,157355.0,157557.0,157729.0,157774.0,157662.0,157439.0,157138.0,156827.0,156460.0,156063.0,155606.0,155084.0,154440.0,153709.0,153011.0,152266.0,151556.0,150660.0,149897.0,148897.0,148125.0,146995.0,145941.0,144720.0,143742.0,142673.0,141381.0,139803.0,138000.0,136369.0,134791.0,133177.0,131131.0,129270.0,127753.0,126355.0,124505.0,122141.0,119859.0,117733.0,116047.0,114566.0,113200.0,112101.0,110945.0,109952.0,108739.0,107783.0,106893.0,106389.0,105787.0,105475.0,105384.0,105621.0,105868.0,105675.0,105220.0,104422.0,103623.0,102668.0,101816.0,100873.0,100142.0,99482.0,98880.0,98354.0,97833.0,97518.0,97405.0,97383.0,97314.0,97102.0,96861.0,96675.0,96567.0,96909.0,97331.0,97977.0,98637.0,99489.0,100231.0,100803.0,101427.0,102056.0,102611.0,103222.0,104148.0,105403.0,106736.0,108066.0,109437.0,110930.0,112391.0,113757.0,114888.0,115951.0,117058.0,118279.0,119422.0,120435.0,121377.0,122344.0,123405.0,124266.0,124825.0,125073.0,125295.0,125651.0,126053.0,126595.0,127251.0,128092.0,128955.0,129677.0,130332.0,130848.0,131302.0,131553.0,131768.0,132162.0,132847.0,133647.0,134495.0,135157.0,136193.0,137234.0,138327.0,139126.0,139752.0,140525.0,141314.0,142109.0,142891.0,143847.0,144966.0,146208.0,147511.0,148873.0,150000.0,150682.0,151238.0,151852.0,152591.0,153497.0,154452.0,155793.0,157264.0,158697.0,159995.0,161128.0,162242.0,163127.0,163892.0,164634.0,165359.0,166161.0,167141.0,168120.0,169146.0,170023.0,170909.0,171821.0,172580.0,173120.0,173302.0,173666.0,174055.0,174749.0,175346.0,176254.0,177223.0,178615.0,179869.0,180317.0,180103.0,180336.0,181773.0,184029.0,186538.0,189098.0,191639.0,193825.0,196176.0,198488.0,200789.0,203531.0,206850.0,210340.0,213410.0,215847.0
16,8,Georgia,State,GA,131251.0,131694.0,132135.0,133019.0,133861.0,134690.0,135488.0,136349.0,137224.0,138155.0,139071.0,140084.0,141083.0,141938.0,142688.0,143360.0,144107.0,144792.0,145460.0,146144.0,146826.0,147509.0,148109.0,148687.0,149198.0,149755.0,150266.0,150797.0,151286.0,151760.0,152176.0,152577.0,153006.0,153476.0,153882.0,154216.0,154538.0,154877.0,155276.0,155626.0,155934.0,156195.0,156452.0,156808.0,157182.0,157556.0,157872.0,158236.0,158558.0,158931.0,159297.0,159790.0,160267.0,160706.0,161110.0,161616.0,162166.0,162763.0,163244.0,163670.0,164002.0,164353.0,164734.0,165290.0,165951.0,166681.0,167309.0,167922.0,168539.0,169153.0,169740.0,170279.0,170839.0,171411.0,171943.0,172473.0,172963.0,173527.0,174116.0,174719.0,175221.0,175657.0,175941.0,176328.0,176658.0,177056.0,177420.0,177820.0,178129.0,178305.0,178354.0,178355.0,178158.0,177865.0,177336.0,176872.0,176075.0,175257.0,174255.0,173531.0,172809.0,172017.0,171017.0,169863.0,168664.0,167294.0,165487.0,163327.0,161264.0,159548.0,158035.0,156332.0,154597.0,153021.0,151803.0,150770.0,149731.0,148651.0,147688.0,146924.0,146134.0,145492.0,145006.0,144875.0,144692.0,144340.0,143411.0,142211.0,140606.0,139237.0,137734.0,136408.0,135030.0,133992.0,132867.0,131533.0,129880.0,128399.0,127255.0,126554.0,126092.0,125702.0,125301.0,124503.0,123937.0,123415.0,123628.0,123846.0,124223.0,124625.0,125148.0,125488.0,125586.0,125744.0,126311.0,127073.0,128113.0,129202.0,130389.0,131429.0,132559.0,133775.0,135033.0,136389.0,137779.0,139190.0,140443.0,141759.0,142933.0,144061.0,145026.0,145985.0,146883.0,147680.0,148460.0,149109.0,149790.0,150422.0,151146.0,151873.0,152598.0,153253.0,153870.0,154622.0,155562.0,156506.0,157229.0,157852.0,158478.0,159110.0,159819.0,160593.0,161508.0,162379.0,163346.0,164369.0,165335.0,166063.0,166626.0,167102.0,167541.0,168190.0,169012.0,170083.0,170946.0,171868.0,172700.0,173651.0,174590.0,175598.0,176708.0,177751.0,179115.0,180421.0,181884.0,183343.0,184836.0,186310.0,187511.0,188766.0,190003.0,191230.0,192466.0,193665.0,194946.0,196212.0,197446.0,198643.0,199654.0,200661.0,201749.0,202856.0,203804.0,204394.0,205020.0,205758.0,206635.0,207417.0,207899.0,208489.0,209146.0,210307.0,211318.0,212341.0,213031.0,213877.0,215005.0,216521.0,218413.0,220589.0,223100.0,225753.0,228303.0,231050.0,233894.0,237273.0,241352.0,246225.0,251585.0,256889.0,262707.0
